Date,Season,Time,Lat,Long,Name,Sex_from_sightings,Diseased.Visual.Sighting,Location,Body.Temp..Celcius.,nindividuals_inHR_perseason,HR50_area_perseason,density50_per_season,Diseased.Visual.catch,PCR.Diseased,Sex_from_catch,Torso..mms.,Weight..gms.,Health_Visual_combined,Health_Status
6/03/2019,9,1pm-3pm,725,42,Azure,Female,No,Rforest,34.1,18,267,0.06741573,No,,Female,141,90,No,No
11/03/2019,9,1pm-3pm,723,43,Azure,Female,No,Rforest,24.3,18,267,0.06741573,No,,Female,141,90,No,No
14/03/2019,9,7am-10am,723,44,Azure,Female,No,Rforest,30.4,18,267,0.06741573,No,,Female,141,90,No,No
15/03/2019,9,7am-10am,724,43,Azure,Female,No,Rforest,23,18,267,0.06741573,No,,Female,141,90,No,No
18/03/2019,9,7am-10am,725,42,Azure,Female,No,Rforest,27.5,18,267,0.06741573,No,,Female,141,90,No,No
18/03/2019,9,1pm-3pm,725,41,Azure,Female,No,Rforest,24.5,18,267,0.06741573,No,,Female,141,90,No,No
19/03/2019,9,1pm-3pm,721,41,Azure,Female,No,Rforest,25.8,18,267,0.06741573,No,,Female,141,90,No,No
22/03/2019,9,7am-10am,723,46,Azure,Female,No,Rforest,26.8,18,267,0.06741573,No,,Female,141,90,No,No
22/03/2019,9,1pm-3pm,722,41,Azure,Female,No,Rforest,24.4,18,267,0.06741573,No,,Female,141,90,No,No
25/03/2019,9,7am-10am,723,43,Azure,Female,No,Rforest,26.9,18,267,0.06741573,No,,Female,141,90,No,No
25/03/2019,9,1pm-3pm,723,41,Azure,Female,No,Rforest,27.8,18,267,0.06741573,No,,Female,141,90,No,No
22/12/2017,8,7am-10am,783,159,BadDog,Male,No,Spec,23,44,501,0.087824351,No,,Male,184,200,No,No
19/01/2018,8,1pm-3pm,775,157,BadDog,Male,No,Spec,36.8,44,501,0.087824351,No,,Male,184,200,No,No
24/01/2018,8,7am-10am,789,160,BadDog,Male,No,Spec,27.7,44,501,0.087824351,No,,Male,184,200,No,No
24/01/2018,8,1pm-3pm,782,165,BadDog,Male,No,Spec,31.1,44,501,0.087824351,No,,Male,184,200,No,No
31/01/2018,8,7am-10am,782,166,BadDog,Male,No,Spec,31.7,44,501,0.087824351,No,,Male,184,200,No,No
15/02/2018,8,7am-10am,785,160,BadDog,Male,No,Spec,29.5,44,501,0.087824351,No,,Male,184,200,No,No
22/02/2018,8,7am-10am,783,160,BadDog,Male,No,Spec,23.9,44,501,0.087824351,No,,Male,184,200,No,No
22/02/2018,8,1pm-3pm,784,162,BadDog,Male,No,Spec,29.6,44,501,0.087824351,No,,Male,184,200,No,No
27/02/2018,8,7am-10am,784,161,BadDog,Male,No,Spec,24.9,44,501,0.087824351,No,,Male,184,200,No,No
28/02/2018,8,7am-10am,787,160,BadDog,Male,No,Spec,25.4,44,501,0.087824351,No,,Male,184,200,No,No
2/03/2018,8,7am-10am,784,158,BadDog,Male,No,Spec,30.2,44,501,0.087824351,No,,Male,184,200,No,No
8/03/2018,8,1pm-3pm,789,157,BadDog,Male,No,Spec,35.9,44,501,0.087824351,No,,Male,184,200,No,No
15/03/2018,8,7am-10am,773,151,BadDog,Male,No,Spec,25.3,44,501,0.087824351,No,,Male,184,200,No,No
16/03/2018,8,7am-10am,781,164,BadDog,Male,No,Spec,24.5,44,501,0.087824351,No,,Male,184,200,No,No
20/03/2018,8,7am-10am,788,149,BadDog,Male,No,Spec,32.6,44,501,0.087824351,No,,Male,184,200,No,No
22/03/2018,8,1pm-3pm,777,168,BadDog,Male,No,Spec,29.4,44,501,0.087824351,No,,Male,184,200,No,No
10/04/2018,8,7am-10am,781,163,BadDog,Male,No,Spec,32.3,44,501,0.087824351,No,,Male,184,200,No,No
10/04/2018,8,1pm-3pm,771,171,BadDog,Male,No,Spec,25.8,44,501,0.087824351,No,,Male,184,200,No,No
11/04/2018,8,7am-10am,782,165,BadDog,Male,No,Spec,22.9,44,501,0.087824351,No,,Male,184,200,No,No
11/04/2018,8,1pm-3pm,780,158,BadDog,Male,No,Spec,32.6,44,501,0.087824351,No,,Male,184,200,No,No
12/04/2018,8,1pm-3pm,782,168,BadDog,Male,No,Spec,26.9,44,501,0.087824351,No,,Male,184,200,No,No
13/04/2018,8,1pm-3pm,785,162,BadDog,Male,No,Spec,26.1,44,501,0.087824351,No,,Male,184,200,No,No
17/04/2018,8,7am-10am,785,162,BadDog,Male,No,Spec,33,44,501,0.087824351,No,,Male,184,200,No,No
17/04/2018,8,1pm-3pm,787,166,BadDog,Male,No,Spec,30.8,44,501,0.087824351,No,,Male,184,200,No,No
19/04/2018,8,1pm-3pm,736,161,BadDog,Male,No,Spec,27.2,44,501,0.087824351,No,,Male,184,200,No,No
24/04/2018,8,1pm-3pm,788,169,BadDog,Male,No,Spec,31.8,44,501,0.087824351,No,,Male,184,200,No,No
26/04/2018,8,7am-10am,778,154,BadDog,Male,No,Spec,25.1,44,501,0.087824351,No,,Male,184,200,No,No
27/04/2018,8,7am-10am,774,151,BadDog,Male,No,Spec,24.7,44,501,0.087824351,No,,Male,184,200,No,No
27/04/2018,8,1pm-3pm,789,166,BadDog,Male,No,Spec,29.1,44,501,0.087824351,No,,Male,184,200,No,No
1/05/2018,8,1pm-3pm,786,164,BadDog,Male,No,Spec,28.2,44,501,0.087824351,No,,Male,184,200,No,No
10/05/2018,8,7am-10am,777,153,BadDog,Male,No,Spec,22.7,44,501,0.087824351,No,,Male,184,200,No,No
10/05/2018,8,1pm-3pm,784,158,BadDog,Male,No,Spec,34.9,44,501,0.087824351,No,,Male,184,200,No,No
11/05/2018,8,1pm-3pm,785,162,BadDog,Male,No,Spec,25.6,44,501,0.087824351,No,,Male,184,200,No,No
7/09/2018,9,1pm-3pm,784,163,BadDog,Male,No,Spec,31.1,47,672,0.069940476,No,,Male,207,288,No,No
24/09/2018,9,1pm-3pm,779,163,BadDog,Male,No,Spec,26.9,47,672,0.069940476,No,,Male,207,288,No,No
28/09/2018,9,7am-10am,778,167,BadDog,Male,No,Spec,22.2,47,672,0.069940476,No,,Male,207,288,No,No
3/10/2018,9,7am-10am,780,164,BadDog,Male,No,Spec,30.1,47,672,0.069940476,No,,Male,207,288,No,No
4/10/2018,9,7am-10am,778,149,BadDog,Male,No,Spec,31.1,47,672,0.069940476,No,,Male,207,288,No,No
4/10/2018,9,1pm-3pm,784,167,BadDog,Male,No,Spec,39.6,47,672,0.069940476,No,,Male,207,288,No,No
5/10/2018,9,7am-10am,780,161,BadDog,Male,No,Spec,30.1,47,672,0.069940476,No,,Male,207,288,No,No
10/10/2018,9,7am-10am,789,160,BadDog,Male,No,Spec,25.7,47,672,0.069940476,No,,Male,207,288,No,No
17/10/2018,9,7am-10am,781,160,BadDog,Male,No,Spec,24.2,47,672,0.069940476,No,,Male,207,288,No,No
17/10/2018,9,1pm-3pm,775,167,BadDog,Male,No,Spec,29.9,47,672,0.069940476,No,,Male,207,288,No,No
18/10/2018,9,7am-10am,775,151,BadDog,Male,No,Spec,23.1,47,672,0.069940476,No,,Male,207,288,No,No
23/10/2018,9,7am-10am,780,164,BadDog,Male,No,Spec,31.6,47,672,0.069940476,No,,Male,207,288,No,No
24/10/2018,9,7am-10am,782,162,BadDog,Male,No,Spec,28.2,47,672,0.069940476,No,,Male,207,288,No,No
25/10/2018,9,7am-10am,769,148,BadDog,Male,No,Spec,29.8,47,672,0.069940476,No,,Male,207,288,No,No
31/10/2018,9,7am-10am,780,165,BadDog,Male,No,Spec,31.2,47,672,0.069940476,No,,Male,207,288,No,No
31/10/2018,9,1pm-3pm,784,165,BadDog,Male,No,Spec,36,47,672,0.069940476,No,,Male,207,288,No,No
1/11/2018,9,7am-10am,783,165,BadDog,Male,No,Spec,25.4,47,672,0.069940476,No,,Male,207,288,No,No
1/11/2018,9,1pm-3pm,788,165,BadDog,Male,No,Spec,32,47,672,0.069940476,No,,Male,207,288,No,No
2/11/2018,9,1pm-3pm,782,166,BadDog,Male,No,Spec,37.1,47,672,0.069940476,No,,Male,207,288,No,No
6/11/2018,9,1pm-3pm,777,167,BadDog,Male,No,Spec,31.4,47,672,0.069940476,No,,Male,207,288,No,No
9/11/2018,9,7am-10am,781,165,BadDog,Male,No,Spec,25,47,672,0.069940476,No,,Male,207,288,No,No
9/11/2018,9,1pm-3pm,775,169,BadDog,Male,No,Spec,27.1,47,672,0.069940476,No,,Male,207,288,No,No
19/11/2018,9,7am-10am,776,172,BadDog,Male,No,Spec,20.8,47,672,0.069940476,No,,Male,207,288,No,No
19/11/2018,9,1pm-3pm,772,175,BadDog,Male,No,Spec,30.1,47,672,0.069940476,No,,Male,207,288,No,No
21/11/2018,9,7am-10am,786,173,BadDog,Male,No,Spec,26.2,47,672,0.069940476,No,,Male,207,288,No,No
6/12/2018,9,7am-10am,767,178,BadDog,Male,No,Pground,28.3,47,672,0.069940476,No,,Male,207,288,No,No
6/12/2018,9,1pm-3pm,782,172,BadDog,Male,No,Spec,32.9,47,672,0.069940476,No,,Male,207,288,No,No
12/01/2019,9,7am-10am,778,157,BadDog,Male,No,Spec,30.2,47,672,0.069940476,No,,Male,207,288,No,No
1/02/2019,9,7am-10am,773,167,BadDog,Male,No,Spec,30.2,47,672,0.069940476,No,,Male,207,288,No,No
12/02/2019,9,7am-10am,787,171,BadDog,Male,No,Spec,27.1,47,672,0.069940476,No,,Male,207,288,No,No
15/02/2019,9,7am-10am,771,152,BadDog,Male,No,Spec,26.3,47,672,0.069940476,No,,Male,207,288,No,No
20/02/2019,9,7am-10am,777,156,BadDog,Male,No,Spec,27.8,47,672,0.069940476,No,,Male,207,288,No,No
26/02/2019,9,7am-10am,774,165,BadDog,Male,No,Spec,27.6,47,672,0.069940476,No,,Male,207,288,No,No
27/02/2019,9,1pm-3pm,787,161,BadDog,Male,No,Spec,36.2,47,672,0.069940476,No,,Male,207,288,No,No
28/02/2019,9,7am-10am,770,162,BadDog,Male,No,Spec,25.8,47,672,0.069940476,No,,Male,207,288,No,No
18/03/2019,9,7am-10am,775,168,BadDog,Male,No,Spec,25.3,47,672,0.069940476,No,,Male,207,288,No,No
26/03/2019,9,7am-10am,770,174,BadDog,Male,No,Spec,30.9,47,672,0.069940476,No,,Male,207,288,No,No
26/03/2019,9,1pm-3pm,763,164,BadDog,Male,No,Spec,31.1,47,672,0.069940476,No,,Male,207,288,No,No
7/12/2017,8,7am-10am,755,88,Barret,Male,No,Lake,29.7,25,321,0.07788162,No,,Male,195,214,No,No
14/12/2017,8,1pm-3pm,738,37,Barret,Male,No,Rforest,25.1,25,321,0.07788162,No,,Male,195,214,No,No
23/01/2018,8,7am-10am,744,50,Barret,Male,No,Lake,32.9,25,321,0.07788162,No,,Male,195,214,No,No
23/01/2018,8,1pm-3pm,744,49,Barret,Male,No,Lake,31.6,25,321,0.07788162,No,,Male,195,214,No,No
24/01/2018,8,1pm-3pm,744,51,Barret,Male,No,Lake,27.8,25,321,0.07788162,No,,Male,195,214,No,No
30/01/2018,8,7am-10am,746,55,Barret,Male,No,Lake,24.5,25,321,0.07788162,No,,Male,195,214,No,No
30/01/2018,8,1pm-3pm,746,50,Barret,Male,No,Lake,25.2,25,321,0.07788162,No,,Male,195,214,No,No
6/02/2018,8,1pm-3pm,748,51,Barret,Male,No,Lake,22,25,321,0.07788162,No,,Male,195,214,No,No
7/02/2018,8,7am-10am,740,50,Barret,Male,No,Lake,31.2,25,321,0.07788162,No,,Male,195,214,No,No
7/02/2018,8,1pm-3pm,740,49,Barret,Male,No,Lake,30.8,25,321,0.07788162,No,,Male,195,214,No,No
13/02/2018,8,1pm-3pm,738,50,Barret,Male,No,Lake,36.5,25,321,0.07788162,No,,Male,195,214,No,No
14/02/2018,8,7am-10am,743,50,Barret,Male,No,Lake,27.1,25,321,0.07788162,No,,Male,195,214,No,No
15/02/2018,8,1pm-3pm,742,50,Barret,Male,No,Lake,30.2,25,321,0.07788162,No,,Male,195,214,No,No
20/02/2018,8,1pm-3pm,744,54,Barret,Male,No,Lake,24.8,25,321,0.07788162,No,,Male,195,214,No,No
21/02/2018,8,7am-10am,744,54,Barret,Male,No,Lake,23.2,25,321,0.07788162,No,,Male,195,214,No,No
27/02/2018,8,7am-10am,742,51,Barret,Male,No,Lake,22.1,25,321,0.07788162,No,,Male,195,214,No,No
28/02/2018,8,1pm-3pm,745,56,Barret,Male,No,Lake,21,25,321,0.07788162,No,,Male,195,214,No,No
1/03/2018,8,7am-10am,744,50,Barret,Male,No,Lake,37.8,25,321,0.07788162,No,,Male,195,214,No,No
2/03/2018,8,7am-10am,741,47,Barret,Male,No,Lake,25.8,25,321,0.07788162,No,,Male,195,214,No,No
9/03/2018,8,7am-10am,742,45,Barret,Male,No,Lake,25.8,25,321,0.07788162,No,,Male,195,214,No,No
9/03/2018,8,1pm-3pm,741,46,Barret,Male,No,Lake,21,25,321,0.07788162,No,,Male,195,214,No,No
14/03/2018,8,7am-10am,745,51,Barret,Male,No,Lake,25.2,25,321,0.07788162,No,,Male,195,214,No,No
14/03/2018,8,1pm-3pm,745,54,Barret,Male,No,Lake,25.8,25,321,0.07788162,No,,Male,195,214,No,No
15/03/2018,8,7am-10am,744,54,Barret,Male,No,Lake,33.8,25,321,0.07788162,No,,Male,195,214,No,No
15/03/2018,8,1pm-3pm,743,51,Barret,Male,No,Lake,26.1,25,321,0.07788162,No,,Male,195,214,No,No
16/03/2018,8,7am-10am,745,53,Barret,Male,No,Lake,30.3,25,321,0.07788162,No,,Male,195,214,No,No
20/03/2018,8,7am-10am,743,53,Barret,Male,No,Lake,29.3,25,321,0.07788162,No,,Male,195,214,No,No
22/03/2018,8,1pm-3pm,745,53,Barret,Male,No,Lake,21.9,25,321,0.07788162,No,,Male,195,214,No,No
10/04/2018,8,7am-10am,745,55,Barret,Male,No,Lake,21.3,25,321,0.07788162,No,,Male,195,214,No,No
13/04/2018,8,7am-10am,745,54,Barret,Male,No,Lake,26.2,25,321,0.07788162,No,,Male,195,214,No,No
13/04/2018,8,1pm-3pm,747,54,Barret,Male,No,Lake,23.1,25,321,0.07788162,No,,Male,195,214,No,No
19/04/2018,8,1pm-3pm,745,54,Barret,Male,No,Lake,22.7,25,321,0.07788162,No,,Male,195,214,No,No
24/04/2018,8,7am-10am,749,55,Barret,Male,No,Lake,19,25,321,0.07788162,No,,Male,195,214,No,No
10/05/2018,8,1pm-3pm,744,55,Barret,Male,No,Lake,21.4,25,321,0.07788162,No,,Male,195,214,No,No
17/09/2012,3,1pm-3pm,761,167,Barron,Male,No,Spec,24.2,13,745,0.017449664,No,,Male,291,1100,No,No
16/10/2012,3,1pm-3pm,739,157,Barron,Male,No,Pground,28.3,13,745,0.017449664,No,,Male,291,1100,No,No
30/10/2012,3,1pm-3pm,749,146,Barron,Male,No,Broms,29.5,13,745,0.017449664,No,,Male,291,1100,No,No
4/12/2012,3,7am-10am,748,162,Barron,Male,No,Pground,29.4,13,745,0.017449664,No,,Male,291,1100,No,No
5/12/2012,3,7am-10am,740,156,Barron,Male,No,Pground,29.8,13,745,0.017449664,No,,Male,291,1100,No,No
6/12/2012,3,7am-10am,741,166,Barron,Male,No,Pground,27.9,13,745,0.017449664,No,,Male,291,1100,No,No
11/12/2012,3,7am-10am,743,158,Barron,Male,No,Broms,27.5,13,745,0.017449664,No,,Male,291,1100,No,No
12/12/2012,3,7am-10am,745,165,Barron,Male,No,Pground,26.1,13,745,0.017449664,No,,Male,291,1100,No,No
3/01/2013,3,7am-10am,749,164,Barron,Male,No,Pground,28.9,13,745,0.017449664,No,,Male,291,1100,No,No
4/01/2013,3,7am-10am,752,165,Barron,Male,No,Broms,26.7,13,745,0.017449664,No,,Male,291,1100,No,No
8/01/2013,3,7am-10am,743,164,Barron,Male,No,Pground,31.1,13,745,0.017449664,No,,Male,291,1100,No,No
11/01/2013,3,7am-10am,749,167,Barron,Male,No,Broms,28.3,13,745,0.017449664,No,,Male,291,1100,No,No
14/01/2013,3,7am-10am,740,156,Barron,Male,No,Pground,28.4,13,745,0.017449664,No,,Male,291,1100,No,No
14/01/2013,3,7am-10am,755,165,Barron,Male,No,Broms,30.8,13,745,0.017449664,No,,Male,291,1100,No,No
21/01/2013,3,7am-10am,742,163,Barron,Male,No,Pground,25.5,13,745,0.017449664,No,,Male,291,1100,No,No
30/01/2013,3,7am-10am,756,160,Barron,Male,No,Broms,27.5,13,745,0.017449664,No,,Male,291,1100,No,No
11/02/2013,3,7am-10am,758,168,Barron,Male,No,Broms,27.8,13,745,0.017449664,No,,Male,291,1100,No,No
12/02/2013,3,7am-10am,740,160,Barron,Male,No,Pground,31.2,13,745,0.017449664,No,,Male,291,1100,No,No
14/02/2013,3,7am-10am,764,172,Barron,Male,No,Broms,37.2,13,745,0.017449664,No,,Male,291,1100,No,No
9/03/2013,3,7am-10am,765,171,Barron,Male,No,Broms,31.2,13,745,0.017449664,No,,Male,291,1100,No,No
22/03/2013,3,7am-10am,760,163,Barron,Male,No,Broms,26.9,13,745,0.017449664,No,,Male,291,1100,No,No
23/03/2013,3,7am-10am,756,167,Barron,Male,No,Spec,27.9,13,745,0.017449664,No,,Male,291,1100,No,No
25/03/2013,3,10am-1pm,741,164,Barron,Male,No,Pground,35.7,13,745,0.017449664,No,,Male,291,1100,No,No
26/03/2013,3,10am-1pm,751,165,Barron,Male,No,Broms,28.1,13,745,0.017449664,No,,Male,291,1100,No,No
27/03/2013,3,10am-1pm,738,162,Barron,Male,No,Pground,30.3,13,745,0.017449664,No,,Male,291,1100,No,No
27/03/2013,3,10am-1pm,762,166,Barron,Male,No,Broms,35.8,13,745,0.017449664,No,,Male,291,1100,No,No
28/03/2013,3,10am-1pm,745,164,Barron,Male,No,Pground,35.8,13,745,0.017449664,No,,Male,291,1100,No,No
29/03/2013,3,1pm-3pm,757,165,Barron,Male,No,Spec,26.8,13,745,0.017449664,No,,Male,291,1100,No,No
29/03/2013,3,1pm-3pm,756,165,Barron,Male,No,Broms,28.4,13,745,0.017449664,No,,Male,291,1100,No,No
5/09/2017,8,1pm-3pm,789,154,Bashful,Male,No,Spec,31,30,397,0.075566751,No,,Male,232,432,No,No
6/10/2017,8,1pm-3pm,792,154,Bashful,Male,No,Spec,36.4,30,397,0.075566751,No,,Male,232,432,No,No
11/10/2017,8,7am-10am,787,154,Bashful,Male,No,Spec,32.2,30,397,0.075566751,No,,Male,232,432,No,No
9/11/2017,8,7am-10am,787,152,Bashful,Male,No,Spec,24.8,30,397,0.075566751,No,,Male,232,432,No,No
19/01/2018,8,1pm-3pm,787,171,Bashful,Male,No,Spec,33.4,30,397,0.075566751,No,,Male,232,432,No,No
24/01/2018,8,1pm-3pm,785,154,Bashful,Male,No,Spec,33.9,30,397,0.075566751,No,,Male,232,432,No,No
6/02/2018,8,7am-10am,785,160,Bashful,Male,No,Spec,26.6,30,397,0.075566751,No,,Male,232,432,No,No
13/02/2018,8,1pm-3pm,778,165,Bashful,Male,No,Spec,30.5,30,397,0.075566751,No,,Male,232,432,No,No
28/02/2018,8,1pm-3pm,787,159,Bashful,Male,No,Spec,35.9,30,397,0.075566751,No,,Male,232,432,No,No
8/03/2018,8,7am-10am,792,153,Bashful,Male,No,Spec,35.2,30,397,0.075566751,No,,Male,232,432,No,No
8/03/2018,8,1pm-3pm,784,162,Bashful,Male,No,Spec,27.4,30,397,0.075566751,No,,Male,232,432,No,No
15/03/2018,8,1pm-3pm,788,145,Bashful,Male,No,Spec,25.8,30,397,0.075566751,No,,Male,232,432,No,No
20/03/2018,8,7am-10am,789,157,Bashful,Male,No,Spec,30.6,30,397,0.075566751,No,,Male,232,432,No,No
22/03/2018,8,7am-10am,789,154,Bashful,Male,No,Spec,31.8,30,397,0.075566751,No,,Male,232,432,No,No
11/04/2018,8,7am-10am,791,160,Bashful,Male,No,Spec,24.2,30,397,0.075566751,No,,Male,232,432,No,No
17/04/2018,8,7am-10am,792,154,Bashful,Male,No,Spec,24.4,30,397,0.075566751,No,,Male,232,432,No,No
19/04/2018,8,7am-10am,792,148,Bashful,Male,No,Spec,22.1,30,397,0.075566751,No,,Male,232,432,No,No
1/09/2017,8,7am-10am,733,23,Batholomew,Male,No,Rforest,29.2,11,729,0.015089163,No,,Male,258,672,No,No
21/09/2017,8,1pm-3pm,729,3,Batholomew,Male,No,Rforest,29.1,11,729,0.015089163,No,,Male,258,672,No,No
6/10/2017,8,7am-10am,730,3,Batholomew,Male,No,Rforest,22.1,11,729,0.015089163,No,,Male,258,672,No,No
20/10/2017,8,1pm-3pm,742,9,Batholomew,Male,No,Rforest,24,11,729,0.015089163,No,,Male,258,672,No,No
20/10/2017,8,7am-10am,741,5,Batholomew,Male,No,Rforest,33.9,11,729,0.015089163,No,,Male,258,672,No,No
2/11/2017,8,1pm-3pm,738,6,Batholomew,Male,No,Rforest,23.1,11,729,0.015089163,No,,Male,258,672,No,No
15/11/2017,8,7am-10am,742,10,Batholomew,Male,No,Rforest,22.5,11,729,0.015089163,No,,Male,258,672,No,No
24/11/2017,8,1pm-3pm,744,14,Batholomew,Male,No,Rforest,25,11,729,0.015089163,No,,Male,258,672,No,No
28/11/2017,8,1pm-3pm,742,16,Batholomew,Male,No,Rforest,23.8,11,729,0.015089163,No,,Male,258,672,No,No
13/12/2017,8,7am-10am,740,23,Batholomew,Male,No,Rforest,32.6,11,729,0.015089163,No,,Male,258,672,No,No
14/12/2017,8,1pm-3pm,743,14,Batholomew,Male,No,Rforest,28.2,11,729,0.015089163,No,,Male,258,672,No,No
11/01/2018,8,7am-10am,738,25,Batholomew,Male,No,Rforest,25.3,11,729,0.015089163,No,,Male,258,672,No,No
23/01/2018,8,7am-10am,736,29,Batholomew,Male,No,Rforest,27.7,11,729,0.015089163,No,,Male,258,672,No,No
24/01/2018,8,7am-10am,733,3,Batholomew,Male,No,Rforest,27.6,11,729,0.015089163,No,,Male,258,672,No,No
25/01/2018,8,1pm-3pm,740,7,Batholomew,Male,No,Rforest,27.5,11,729,0.015089163,No,,Male,258,672,No,No
1/02/2018,8,7am-10am,731,0,Batholomew,Male,No,Rforest,18.9,11,729,0.015089163,No,,Male,258,672,No,No
7/02/2018,8,7am-10am,740,21,Batholomew,Male,No,Lake,22.2,11,729,0.015089163,No,,Male,258,672,No,No
14/02/2018,8,7am-10am,743,9,Batholomew,Male,No,Rforest,24.7,11,729,0.015089163,No,,Male,258,672,No,No
14/02/2018,8,1pm-3pm,739,22,Batholomew,Male,No,Rforest,25,11,729,0.015089163,No,,Male,258,672,No,No
21/02/2018,8,7am-10am,725,3,Batholomew,Male,No,Rforest,26.6,11,729,0.015089163,No,,Male,258,672,No,No
21/02/2018,8,1pm-3pm,735,10,Batholomew,Male,No,Rforest,17.6,11,729,0.015089163,No,,Male,258,672,No,No
27/02/2018,8,7am-10am,738,16,Batholomew,Male,No,Rforest,21.2,11,729,0.015089163,No,,Male,258,672,No,No
28/02/2018,8,7am-10am,730,2,Batholomew,Male,No,Rforest,29.3,11,729,0.015089163,No,,Male,258,672,No,No
28/02/2018,8,1pm-3pm,730,18,Batholomew,Male,No,Rforest,20.6,11,729,0.015089163,No,,Male,258,672,No,No
1/03/2018,8,7am-10am,736,13,Batholomew,Male,No,Rforest,26.8,11,729,0.015089163,No,,Male,258,672,No,No
2/03/2018,8,7am-10am,736,13,Batholomew,Male,No,Rforest,23.8,11,729,0.015089163,No,,Male,258,672,No,No
2/03/2018,8,1pm-3pm,742,7,Batholomew,Male,No,Rforest,25.1,11,729,0.015089163,No,,Male,258,672,No,No
8/03/2018,8,7am-10am,727,3,Batholomew,Male,No,Rforest,24.7,11,729,0.015089163,No,,Male,258,672,No,No
8/03/2018,8,1pm-3pm,734,11,Batholomew,Male,No,Rforest,20.3,11,729,0.015089163,No,,Male,258,672,No,No
9/03/2018,8,7am-10am,729,2,Batholomew,Male,No,Rforest,23.6,11,729,0.015089163,No,,Male,258,672,No,No
9/03/2018,8,1pm-3pm,736,13,Batholomew,Male,No,Rforest,20.3,11,729,0.015089163,No,,Male,258,672,No,No
14/03/2018,8,1pm-3pm,730,2,Batholomew,Male,No,Rforest,22.9,11,729,0.015089163,No,,Male,258,672,No,No
15/03/2018,8,1pm-3pm,734,1,Batholomew,Male,No,Rforest,31.7,11,729,0.015089163,No,,Male,258,672,No,No
16/03/2018,8,1pm-3pm,734,16,Batholomew,Male,No,Rforest,24,11,729,0.015089163,No,,Male,258,672,No,No
20/03/2018,8,7am-10am,727,1,Batholomew,Male,No,Rforest,28.3,11,729,0.015089163,No,,Male,258,672,No,No
20/03/2018,8,1pm-3pm,726,1,Batholomew,Male,No,Rforest,31.2,11,729,0.015089163,No,,Male,258,672,No,No
21/03/2018,8,7am-10am,730,2,Batholomew,Male,No,Rforest,23.3,11,729,0.015089163,No,,Male,258,672,No,No
22/03/2018,8,1pm-3pm,735,8,Batholomew,Male,No,Rforest,23,11,729,0.015089163,No,,Male,258,672,No,No
10/04/2018,8,1pm-3pm,732,15,Batholomew,Male,No,Rforest,21.9,11,729,0.015089163,No,,Male,258,672,No,No
11/04/2018,8,1pm-3pm,734,13,Batholomew,Male,No,Rforest,20,11,729,0.015089163,No,,Male,258,672,No,No
18/04/2018,8,7am-10am,735,18,Batholomew,Male,No,Rforest,19.1,11,729,0.015089163,No,,Male,258,672,No,No
19/04/2018,8,1pm-3pm,738,7,Batholomew,Male,No,Rforest,20.4,11,729,0.015089163,No,,Male,258,672,No,No
24/04/2018,8,7am-10am,736,19,Batholomew,Male,No,Rforest,23.3,11,729,0.015089163,No,,Male,258,672,No,No
27/04/2018,8,1pm-3pm,736,13,Batholomew,Male,No,Rforest,21.2,11,729,0.015089163,No,,Male,258,672,No,No
2/05/2018,8,1pm-3pm,733,12,Batholomew,Male,No,Rforest,18.7,11,729,0.015089163,No,,Male,258,672,No,No
14/10/2014,5,7am-10am,721,39,Beans,Female,No,Rforest,30,11,356,0.030898876,No,,Female,199,495,No,No
20/10/2014,5,7am-10am,723,40,Beans,Female,No,Rforest,31.6,11,356,0.030898876,No,,Female,199,495,No,No
22/10/2014,5,7am-10am,733,40,Beans,Female,No,Rforest,23.9,11,356,0.030898876,No,,Female,199,495,No,No
23/10/2014,5,1pm-3pm,733,42,Beans,Female,No,Rforest,35.4,11,356,0.030898876,No,,Female,199,495,No,No
30/10/2014,5,7am-10am,732,42,Beans,Female,No,Rforest,32.2,11,356,0.030898876,No,,Female,199,495,No,No
7/11/2014,5,7am-10am,721,40,Beans,Female,No,Rforest,18.4,11,356,0.030898876,No,,Female,199,495,No,No
7/11/2014,5,1pm-3pm,722,37,Beans,Female,No,Rforest,27.3,11,356,0.030898876,No,,Female,199,495,No,No
21/11/2014,5,7am-10am,721,35,Beans,Female,No,Rforest,31.5,11,356,0.030898876,No,,Female,199,495,No,No
21/11/2014,5,1pm-3pm,722,40,Beans,Female,No,Rforest,27.5,11,356,0.030898876,No,,Female,199,495,No,No
25/11/2014,5,7am-10am,728,45,Beans,Female,No,Rforest,28.5,11,356,0.030898876,No,,Female,199,495,No,No
26/11/2014,5,7am-10am,723,37,Beans,Female,No,Rforest,24.8,11,356,0.030898876,No,,Female,199,495,No,No
30/11/2014,5,1pm-3pm,724,43,Beans,Female,No,Rforest,31.2,11,356,0.030898876,No,,Female,199,495,No,No
11/02/2015,5,1pm-3pm,725,40,Beans,Female,No,Rforest,34.8,11,356,0.030898876,No,,Female,199,495,No,No
18/02/2015,5,7am-10am,722,43,Beans,Female,No,Lake,28.6,11,356,0.030898876,No,,Female,199,495,No,No
5/03/2015,5,7am-10am,721,41,Beans,Female,No,Rforest,27.7,11,356,0.030898876,No,,Female,199,495,No,No
6/03/2015,5,7am-10am,724,39,Beans,Female,No,Rforest,26.2,11,356,0.030898876,No,,Female,199,495,No,No
